mean_R,mean_G,mean_B,std_R,std_G,std_B,contrast,homogeneity,energy,entropy,label
116.89092394770408,121.64261798469387,83.90870137117346,72.0536544115138,55.56978338636777,59.28611276910269,169.75452434336964,0.20219884642774788,0.016824905581180244,12.62119565650513,Bacteria
91.81178252551021,139.26945153061226,78.18871572066327,49.9926306898273,39.5624393012106,47.016576176115194,231.49961963484944,0.13917248739261126,0.01599422174690009,12.614637403703343,Bacteria
119.67235331632654,139.30847417091837,82.89785953443878,40.55482201094502,32.93876865948718,39.60207480630676,194.84110746316458,0.15138133354265368,0.017967892619421097,12.325777282811043,Bacteria
117.13637994260205,135.68213887117346,76.69862085459184,47.533336967302816,39.23970962838408,43.88944217301823,189.7006726457399,0.15239371686632305,0.016401971815955606,12.495627123246642,Bacteria
117.94493383290816,131.89445153061226,76.21414620535714,53.39008758124387,43.78324288591814,50.96896994860039,151.3394058295964,0.1574330186949175,0.015133165343478638,12.659781850746775,Bacteria
100.94152582908163,134.3616270727041,55.08609693877551,46.513127937897636,39.916483303080255,40.593979046527686,366.9957559256887,0.12840894889089197,0.014738734068497902,12.765193231857811,Bacteria
97.35188137755102,133.3576211734694,53.98262117346939,41.226765928486046,38.60656954879387,36.060464223186074,232.91275624599618,0.13391454181639345,0.014845576711312692,12.66231433885011,Bacteria
101.83250956632654,137.49186862244898,56.05131935586735,42.3604421054948,37.22062350769588,37.76842516159775,270.9887291800128,0.12507931117536217,0.014602541325832314,12.739036693123579,Bacteria
102.03125,129.9675741390306,52.272181919642854,52.0894691751385,43.3870518610672,43.11688953688314,281.6680413196669,0.14414353142495623,0.013862972709659607,12.920786408502206,Bacteria
99.88689811862245,131.33286830357142,49.33250956632653,47.43858037904419,41.77460132329646,37.95550952539276,359.39249679692506,0.12706833130449283,0.01383904405098962,12.898007648603949,Bacteria
105.41561702806122,130.64239875637756,54.90533322704081,47.19271720771833,39.556224858819064,39.80870741235478,364.1981101857784,0.11921913260569054,0.013486914931244168,12.941747415994687,Bacteria
138.3391661352041,123.62141262755102,84.13582190688776,46.8030808976429,49.27299435412718,44.54025024821585,168.28859705317106,0.15580236643357998,0.016292132698486915,12.581229117088775,Bacteria
140.13919005102042,132.87358498086735,88.69840162627551,54.93219126605427,49.62335400821641,54.39373557701141,237.98862908392056,0.1294299787475699,0.013000020202200091,13.092921081730351,Bacteria
133.07959980867346,130.01195790816325,86.9805683992347,57.60865643187414,50.5076952600077,54.52958103956453,394.8083960602178,0.10458181880962879,0.01102532897922465,13.45142438477041,Bacteria
113.72823660714286,133.57332190688774,77.13791454081633,44.698170249758775,48.62914733160542,41.749637115621354,607.8867112427931,0.0960460099539631,0.011328463407143514,13.421509922344685,Bacteria
98.59034199617346,131.2049784757653,70.07834422831633,38.97397021024072,38.73507386070287,37.8047626140959,289.684517136451,0.12343896147879424,0.014879956623430722,12.69993508255327,Bacteria
104.00870934311224,139.3038105867347,76.27686543367346,41.47918302284918,40.4500887040833,37.31216610791046,326.28899743753993,0.12274134797509666,0.01402763078890177,12.81523727222972,Bacteria
103.41613520408163,135.7804727359694,77.22193877551021,38.59877272967133,40.95657049846714,38.0958006727011,272.2976857783472,0.1428586433651439,0.01565985368861369,12.55873416949864,Bacteria
117.57445790816327,145.42179528061226,88.34851323341837,33.14345961909317,43.500636175461935,40.25214160910238,154.9852258167841,0.16291857505743054,0.017805685307729965,12.164836543077044,Bacteria
99.9007493622449,131.80367107780611,71.81192203443878,36.3993497478454,40.085046149659696,35.64974416699928,302.5986947469571,0.13215847877711537,0.015289690377716759,12.593269517842684,Bacteria
108.333984375,135.41657366071428,74.08884725765306,45.04044895213307,42.19521820396917,43.409656029341505,196.76171124279307,0.15288222989751715,0.015691025875226573,12.57156820235256,Bacteria
93.98706552933673,127.1977240114796,66.11395886479592,45.86801253173533,44.92617761783478,42.88573134632662,169.0466848174247,0.16972081093245328,0.01636387741541106,12.572431895667245,Bacteria
94.44272161989795,126.40710698341837,67.52774234693878,43.53139705013047,42.812166928925954,41.57095715865407,138.80889654067906,0.1784237343574584,0.017015676212868317,12.414712881677415,Bacteria
98.1596380739796,134.98162468112244,80.8868183992347,41.07265509111657,39.20875910884361,43.24493320011855,126.28769618834079,0.17398594125753072,0.017907104179220923,12.196209285143732,Bacteria
91.50587930484694,127.57393973214286,68.46159518494898,45.86113069762726,40.89538106381944,43.19900989829023,172.41219570787956,0.1624276336102552,0.017267832145668762,12.362352187390897,Bacteria
125.12051578443878,139.8253547512755,87.57063137755102,43.89362273054313,45.03317640931824,46.279903133435276,295.9959360986547,0.13026172764188362,0.014277015508756598,12.746031156070037,Bacteria
129.3065808354592,149.54536033163265,85.58635602678571,41.22193426873519,41.333745665852064,47.73407763805067,171.30991752082,0.15328243452264867,0.016277772891794624,12.397336955489944,Bacteria
134.1312181122449,151.13727678571428,96.45990114795919,40.42848468151801,42.3954531840816,46.90193131986828,166.78365230621398,0.14775906591304755,0.015925046056201438,12.421098817800948,Bacteria
136.1180046237245,146.5324856505102,96.81234056122449,41.41900585540842,38.6198865395522,47.42964693750232,195.1308856502242,0.13989719721081734,0.01609205248941946,12.437195415780744,Bacteria
132.4950175382653,148.15343989158163,97.10977359693878,40.63049873362919,38.41890044492906,49.714124831171304,208.53451313260732,0.13974399779671548,0.01586213902445309,12.558072944598955,Bacteria
120.74565529336735,137.64301658163265,82.90473533163265,55.572881032774326,51.08090955972358,49.7553514539254,295.11360906470213,0.13330764983631782,0.012803483626473095,13.096183044132227,Bacteria
110.17803332270408,128.6455078125,71.50562021683673,53.74055977039891,50.04133846923789,46.99932543664709,169.9023862908392,0.16110829932635978,0.014499111586300175,12.787817115391185,Bacteria
118.6050103635204,137.5783242984694,76.95617426658163,57.79904812825808,53.66022220654565,51.389402290682156,417.77128042921214,0.14665900864147716,0.013513973377408018,13.215731240705258,Bacteria
119.31853874362245,130.4296875,81.89801897321429,60.28102167650711,64.99054918316496,54.428526237010715,546.9975376361308,0.11885318602562873,0.011205693821403491,13.597032707223502,Bacteria
132.28549505739795,141.49543606505102,98.86212531887755,55.45189638385464,49.83432431887174,57.96675782905803,232.2458560217809,0.16944269560441141,0.01400006939609059,12.918425201334642,Bacteria
113.99344308035714,123.75679607780613,79.09937021683673,47.42648354804432,44.40207459081478,47.26798332582048,248.56322069186425,0.14934338305854433,0.014376259215748305,12.79694510126383,Bacteria
148.61900111607142,159.99760841836735,105.94254225127551,43.79499541240938,40.148581494272506,55.59462190535848,317.4861066623959,0.13147031201739293,0.014597415042090504,12.786617644530292,Bacteria
139.4788145727041,146.65308115433675,104.4434590242347,47.97574412214057,43.19057287894786,59.25830395713032,274.05309096732867,0.14045013886215119,0.01427429938788614,12.85088539872131,Bacteria
143.6336894132653,150.8468391262755,111.77662627551021,50.75255826250831,43.82421956132055,65.96082024674192,195.2419522741832,0.15793236601295216,0.015721524467052155,12.611165203076325,Bacteria
124.14622528698979,141.2667012117347,82.5638352997449,41.43661024634548,37.31263540370431,46.22794727614113,267.2725216207559,0.14265317790963447,0.01637698713990331,12.531462669658072,Bacteria
120.36828364158163,133.4667370854592,84.37446189413265,50.40324943436941,48.2322115494515,48.507526577176066,281.03008888533,0.12324337238138781,0.012749947749911325,13.070367022109584,Bacteria
126.71998565051021,143.93600526147958,90.79932637117346,43.773253158654455,41.42600907853333,45.73415976362411,264.3883127802691,0.12143830497414286,0.014146216356788205,12.824432084664064,Bacteria
128.8606505102041,137.94102758290816,97.30819515306122,53.894979720322056,57.62059166061336,49.90259047540277,199.6214966367713,0.1456871700653712,0.012964140444611244,13.026129461116653,Bacteria
92.9981465242347,137.2296516262755,86.8065409757653,42.74091681209427,38.93550599797135,46.21577416503563,363.4398022101217,0.12141206968346654,0.014037897938720043,12.885316322818339,Bacteria
85.14768016581633,130.1632453762755,69.31180245535714,47.18852244338686,46.60465704259761,50.47719369456698,412.47643737988477,0.1120734265550993,0.01225545749275774,13.28164700930502,Bacteria
88.66340481505102,128.37966358418367,74.64172114158163,51.608686844317624,52.883581747509275,55.430698938626904,355.57050768737986,0.132416628825527,0.012366052889123309,13.316545493219225,Bacteria
101.9837571747449,145.3800821109694,82.87806919642857,50.5862836495516,48.48831445321316,55.1985065026591,342.67446748878933,0.12075859975034063,0.011790401942035723,13.335732992908675,Bacteria
91.60915577168367,137.0574577487245,72.65019132653062,46.08279599040176,44.87749085070231,51.37867009485507,297.9075712684177,0.13230050466881593,0.013442364823192483,13.063178209238334,Bacteria
122.91013632015306,141.0146484375,84.48074776785714,40.002567829694335,47.34325183979646,46.911806850915575,602.1293842088404,0.09169283625706542,0.01160933447498133,13.401423048913472,Bacteria
107.36110889668367,134.39975286989795,65.41675302933673,36.12421826374948,36.505051936728215,41.875077167678135,207.30112908392059,0.14270882377987487,0.01663880694811729,12.403849930812974,Bacteria
109.64192044005102,135.3138352997449,80.32439811862245,45.340309768489085,44.01634646683593,47.18828362384561,214.75742713004485,0.13926783511247323,0.015145660083020132,12.685317849466275,Bacteria
133.7274394132653,145.80606265943877,125.82651068239795,49.19689575173112,39.784828580940406,56.50923907005737,255.44406630365154,0.12903323541217537,0.015061352265245463,12.825453827062915,Bacteria
111.41185028698979,131.28579400510205,47.695292570153065,55.14043955803771,47.13075714617553,41.26205913520785,293.9819626841768,0.12997972916639375,0.01272264252581534,13.08948405325544,Bacteria
124.00566007653062,148.9464485012755,89.3460618622449,49.858483242617865,45.084617223644905,60.89187312350182,276.54240070467654,0.12669036951095117,0.012593623966709749,13.10975621319399,Bacteria
128.65973772321428,151.2952806122449,95.51959103954081,43.06501246478254,42.41658303436897,56.3468406649913,206.99831838565026,0.1368845740245187,0.014126817925126349,12.789408972464752,Bacteria
110.00769292091837,137.91274713010205,93.0069355867347,44.43024932382336,46.7534845041087,50.434311437130695,244.62141655989743,0.13149357478692633,0.013329244550243965,12.978910510671051,Bacteria
134.7711854272959,156.0514987244898,102.25063775510205,34.352307555052114,28.01295102358452,45.62123926954011,284.7904988789237,0.12937588638560207,0.018091681278990347,12.182597115469784,Bacteria
103.9067083864796,138.94174505739795,77.69975685586735,43.40901657105276,47.17952669510485,47.72491390737475,229.06147901985906,0.12432675531477996,0.013226546280294732,12.96161166397725,Bacteria
105.27620774872449,126.70794802295919,61.17574139030612,50.17492421226812,48.94956378690687,48.245975100201186,375.47233344010255,0.1104095868900586,0.011589813538651036,13.369593347611445,Bacteria
108.41531808035714,136.67530293367346,96.76375159438776,48.80050697235196,44.079537439975915,49.9436739321034,238.6609945547726,0.13193414937191275,0.013552338145220683,12.967511312752682,Bacteria
112.80145886479592,147.2935865752551,88.5260084502551,36.977952672384454,33.4896289774392,42.85449630476298,186.4621836963485,0.1583311728924138,0.019202985942826916,11.927651918479217,Bacteria
109.98477359693878,154.66589604591837,95.84468670280613,39.457546887232894,34.55668333431698,43.749572393016706,141.30989750160154,0.1698716541034318,0.020182212025500145,11.822377817097472,Bacteria
109.33091517857143,138.19981664540816,76.08376514668367,39.09901749319009,36.630417970498534,43.16713662928472,196.6360305893658,0.15391523162223164,0.01823117261560763,12.160446112320678,Bacteria
105.04753268494898,147.0641940369898,77.25153459821429,31.07071967663791,28.559448601340186,32.7546721909965,359.8652106021781,0.10458773283432543,0.017407248615684424,12.249143258456549,Bacteria
106.66462053571429,150.22339365433675,80.60656489158163,33.23210274642918,28.46563665396846,34.01832295962137,354.4523742793081,0.10570795890321032,0.017582556012724602,12.208880433711032,Bacteria
120.26407047193878,120.65011160714286,103.52917729591837,44.024729855526935,39.358076963254206,42.1290338644106,151.0019618834081,0.1757025372544387,0.018353895260940684,12.251811716114238,Bacteria
123.87091438137755,125.36252391581633,102.38062021683673,47.9104827746793,46.28740853250806,46.92916745175433,169.59206838565024,0.15939549829766414,0.015574803996224247,12.627948833048386,Bacteria
123.96087771045919,126.62689333545919,107.99232700892857,46.67348312141532,39.67348450653354,45.98536484158378,242.64327754644458,0.1448973356669371,0.015783392288150684,12.661434649349433,Bacteria
123.09757653061224,123.97925302933673,106.13651945153062,47.73058088801561,41.24834310853797,48.024341217401506,341.64213645099295,0.11250831228106065,0.013359667604086333,13.052562449163316,Bacteria
125.04296875,124.08199139030613,106.7895208864796,50.09737953438317,41.668622833193375,48.31617708546259,360.3712964445868,0.10784246210388246,0.01267224434326467,13.141462360046788,Bacteria
145.49312420280611,140.37175143494898,118.00364716198979,50.492634423012326,44.16194287698832,53.26577654988509,213.59148782831522,0.1598426242035556,0.015274237311677711,12.689700418130887,Bacteria
86.29932637117346,138.02638711734693,54.97347337372449,39.83120461189303,35.4231501534525,47.2284589800761,157.34411034593208,0.15511316975921918,0.017471112702596478,12.357115908962673,Bacteria
96.15638950892857,137.39510921556123,74.52228156887755,40.9172844548851,37.31766042788715,49.03671554706738,174.10139734144778,0.18609471017642104,0.020180007718046438,12.172679099862679,Bacteria
108.08272879464286,134.30040258290816,80.14028619260205,38.82217284963258,42.285745635590544,39.30262458838375,595.7148062139655,0.08122359120676453,0.011615149854442801,13.411896868705641,Bacteria
117.4028619260204,138.74139030612244,79.0040058992347,42.36020077989455,43.15191740742224,44.4953456211307,167.7782270980141,0.15619392073400298,0.01582432795365076,12.616668270004283,Bacteria
120.4302056760204,139.74898357780611,78.61264349489795,47.69267606303275,47.40086607599524,42.591153592931626,224.3940582959641,0.14461568957405557,0.014170792947748314,12.838235548406322,Bacteria
126.86778539540816,146.02182318239795,85.32665019132654,45.94724162819454,46.40957997217625,44.69473106798187,339.591567905189,0.1076938569281789,0.012140942175529197,13.239899642957042,Bacteria
134.32686941964286,152.89255819515307,94.87167171556122,42.13419062263836,41.81881219828747,45.749981419318054,243.3182254964766,0.138139240276961,0.014659229055714682,12.7607852699982,Bacteria
117.65736607142857,139.09851323341837,90.5118183992347,37.93107447704633,44.884329096325736,43.317406891338,509.5070667841128,0.0823776624070654,0.011471239263538033,13.390279388256028,Bacteria
139.83523995535714,146.099609375,97.57798549107143,32.949803510087364,36.955664580924804,48.0843737633601,512.157010730301,0.08076912003522854,0.0125579793008976,13.123643239943805,Bacteria
119.83400430484694,135.1632453762755,81.03629225127551,55.285158486171845,56.497788600366235,57.704851327298115,954.7100016015374,0.07668578271420878,0.009196973629899635,14.017755189960425,Bacteria
129.76566485969389,129.11198580994898,107.13803411989795,60.49003008582848,61.45455348700103,73.24070624872132,280.1700232222934,0.2062230413811142,0.015639135945860826,12.988782227923389,Bacteria
129.04516103316325,128.20310507015307,98.32154815051021,65.71107657650523,64.40500204200742,75.59639392745802,290.8434697309417,0.18357057526502296,0.015273686298694867,13.104114594880725,Bacteria
118.67833227040816,120.31297831632654,98.72199856505102,63.45370857744742,62.454488689413104,73.97545678852366,248.31063821268418,0.1875847036178993,0.014560462154958332,13.069460017566858,Bacteria
122.3246771364796,141.54928651147958,92.43329480229592,63.54145086047993,52.60303416622276,77.80697704173545,548.0839606021781,0.13915052197722472,0.013271700067238329,13.440941315978185,Bacteria
108.9366230867347,130.37344547193877,78.43243781887755,60.388943912139005,51.97756418979658,66.35812631484913,420.72137251761694,0.12775034155723017,0.0120024188690786,13.423687051634127,Bacteria
126.84488600127551,135.06849888392858,87.86079001913265,57.033863294150535,50.39335379008467,62.494005550906046,309.29238068545806,0.13915668958237645,0.013109516073631438,13.179666982480029,Bacteria
123.42755500637755,140.3704161352041,80.11896125637755,52.737761590510736,45.12842216077361,66.57138919161818,464.825452434337,0.12036485956154445,0.012498391048946565,13.346236484727108,Bacteria
123.27437420280613,140.33966438137756,93.54854910714286,59.76462883329307,48.256398213188476,71.87257673021648,236.89427850736703,0.16167428394479233,0.015149569189307249,12.884627833542067,Bacteria
114.90343989158163,133.06515066964286,82.10514987244898,59.06927688388919,48.45006338519685,66.5409998735164,198.4260289878283,0.16466023658989487,0.015488465794083727,12.771815800786039,Bacteria
110.25334821428571,132.35714285714286,74.15593112244898,58.73948957450065,48.01458145072277,62.32285961998281,310.4951753683536,0.14094777409824788,0.0139657402488635,13.037140525233108,Bacteria
109.26122050382654,131.55054209183675,65.27949617346938,61.903377328367284,56.50842067204675,60.30836541185007,261.5559737347854,0.18258269896325152,0.015780510053046096,12.852212877820973,Bacteria
111.4614556760204,132.81991390306123,66.27720424107143,63.152666423931784,56.85083283749272,58.0389991114021,231.0195787956438,0.16841594528565726,0.01435724139103796,12.955271986162606,Bacteria
108.35941485969387,134.12755102040816,61.83799027423469,57.639972211414694,52.053151353953105,55.28351995470447,246.6822349455477,0.15492149399027333,0.013621029745207479,12.985432998259723,Bacteria
122.95499840561224,142.19292091836735,86.05620216836735,50.567284589692086,46.59849924242997,58.86677047310823,528.3485746316464,0.10519629189706839,0.012207308382699584,13.424190928055486,Bacteria
129.00079719387756,139.93279655612244,91.2040019132653,67.0928492009767,58.58598492594478,78.94065915191891,546.3115590967329,0.12335650211243387,0.027041144117377597,13.420466002074814,Bacteria
132.8102877869898,144.56287866709184,92.53519610969387,62.33212804846525,55.82183230110028,74.19384072379923,354.1419762972454,0.1409959471333303,0.024681743869799173,13.216879577629191,Bacteria
132.44738520408163,145.66157126913265,90.51249601403062,61.78485385589593,53.549163182122854,73.31520812088714,356.9792801089045,0.13785793209937838,0.0208293642723704,13.259718578642575,Bacteria
135.57663026147958,141.01879384566325,89.18636399872449,58.076340065841826,51.84648244862152,70.4251518643155,325.9668481742473,0.13631146802621202,0.013383143251804402,13.149439778278564,Bacteria
128.66061463647958,144.95838647959184,93.26857461734694,69.35576235251217,60.26267092615305,82.46326034912246,320.29256085842417,0.1968046769482486,0.06798813368336067,12.598212980851448,Bacteria
107.19015066964286,133.46681680484693,65.05990911989795,53.23182551386132,46.644302789733494,55.19403532320879,451.715947309417,0.10360381204191108,0.012003545752133377,13.351699536821743,Bacteria
128.91222895408163,136.76420998086735,91.40886080994898,61.02766508672419,53.94731805349619,66.41201058754824,415.98510570147346,0.11008684553450716,0.011014582359658244,13.5374686767503,Bacteria
125.21434550382654,140.86561304209184,84.5966796875,56.282076971089815,47.80790352988027,63.48975790153218,422.1431374119154,0.1064921387510822,0.011353323975867734,13.46928616222944,Bacteria
126.81586814413265,145.9167928890306,85.10016741071429,53.55350403362775,48.00637081925838,62.797174328204825,500.35588164638057,0.09416222188771052,0.010920286406259081,13.55903211843678,Bacteria
114.5684590242347,136.52445392219389,74.50805165816327,53.701907479469256,47.154828024535604,61.28859102029083,462.21332479180006,0.0983498426490024,0.011170383060751538,13.511203548110624,Bacteria
141.49986049107142,143.1481784119898,96.33539939413265,61.76400804443474,48.26206571290076,61.072294102118924,387.143878122998,0.13910097755983894,0.013152184689583553,13.16584942637843,Bacteria
112.87689333545919,132.50245137117346,74.48280054209184,58.4018161831703,50.00424401999489,61.91323435346655,396.1164918321589,0.11381507636983311,0.01157834478423122,13.414507175735139,Bacteria
118.95760921556122,132.5892259247449,79.34939014668367,49.39833406965068,46.68388047901225,61.70161717143227,372.7877962844331,0.09975306258673594,0.011204710246951362,13.394176127856605,Bacteria
135.92137675382654,147.37836814413265,95.99553571428571,47.31762215808292,40.09510220709946,64.81388819410309,265.42809096732867,0.11750992269014303,0.013272054880415324,13.045798464405639,Bacteria
132.1271125637755,150.44054926658163,84.69738520408163,49.99781190924748,40.61718151277151,61.68937916766037,357.10748318385646,0.10614267128328012,0.011886671201507194,13.263431490392733,Bacteria
125.45332429846938,142.8278260522959,79.22967155612245,46.86773937933675,42.52501223893191,58.54153017679464,297.8265334721333,0.11165541621412214,0.012665261036966984,13.077799697066354,Bacteria
125.44264190051021,145.29055723852042,82.28681042729592,52.27243274457081,43.9430391766919,67.35249074850728,280.26193145419603,0.1375048813689713,0.02410306834750347,12.856813244272583,Bacteria
118.49647241709184,137.97181919642858,75.49101163903062,51.66887168317962,43.258742479036606,68.89869615715105,301.18880124919923,0.12438468705016079,0.013475038398678288,13.03957161195366,Bacteria
114.26257573341837,135.43568638392858,69.03529575892857,52.71408033797357,44.58542029682237,70.98174029693895,286.04602418321593,0.13541422616049925,0.013118997252682991,13.044993687140002,Bacteria
117.96223294005102,140.01719945790816,73.9565728635204,51.97880861265259,43.67827077196364,71.34338703628774,222.42925208199867,0.14897721111322842,0.014063176802581831,12.865387475318972,Bacteria
108.84638073979592,134.60550860969389,65.51777742346938,47.33333574560935,39.62256343840773,60.59855733529402,278.51495435618193,0.13535709012626104,0.014301976816102617,12.848560225293697,Bacteria
123.75577965561224,144.42494419642858,69.03346221301021,44.451960005425214,40.445687803606425,55.53491810424625,332.9732142857142,0.11494256583319185,0.013250598047497222,13.03467055497384,Bacteria
117.81724330357143,142.49437978316325,62.50063775510204,41.45296054181264,38.72474397462654,47.91659586231203,253.99143177450352,0.13837771670283872,0.014990572037805027,12.719951583238682,Bacteria
132.75229193239795,150.2322624362245,86.19070870535714,52.63962017808128,45.75997411993005,72.02644677038512,329.6039598014094,0.13792065015501123,0.02139267303155776,12.998400787339495,Bacteria
129.5569395727041,148.0812539859694,85.53103077168367,50.80476267348037,44.43091738814088,63.8925716807645,310.26237187700195,0.12953580428219022,0.016121376061249394,13.034071601806371,Bacteria
111.95274633290816,124.5313496492347,82.13630022321429,67.93964571010545,66.18363130408325,70.02414352830617,497.2766455797566,0.14406551747959254,0.014062328968516885,13.367396849045331,Bacteria
110.43465003188776,122.22969148596938,80.56951530612245,67.11794865278917,67.32767292433799,67.16237064624555,596.8797445547727,0.14088005744486476,0.015816873982080815,13.42280429561724,Bacteria
125.72100207270408,131.70838647959184,98.82479671556122,63.566968096302574,59.21448043931202,74.96554278459521,379.3030509288917,0.1424143785735824,0.013239266314828087,13.406668003575849,Bacteria
124.47379225127551,129.20964205994898,95.4207987882653,66.90380059083701,61.12807943431274,75.31344541365834,365.5151545483663,0.1475067551643293,0.014138125690938403,13.370023452307965,Bacteria
126.51494738520408,128.8864198022959,107.05996890943878,61.78564409404984,60.143159970324746,70.55401979825761,236.4153187059577,0.19825935743312068,0.014737483203858981,12.938148051499606,Bacteria
125.00223214285714,127.51618303571429,107.43817761479592,65.31660465662073,63.10835316394765,73.36584734832832,226.35007607303007,0.19539701633517692,0.015116067636129583,12.999960787288682,Bacteria
126.67879065688776,128.01538584183675,101.04691485969387,66.8734026232874,65.07314065303235,74.640467638726,255.29576393337607,0.19796499000124612,0.01501099683517856,12.992949664044097,Bacteria
137.56166294642858,149.96898915816325,97.50229193239795,51.998303101995184,48.48306031819169,66.98504614743972,325.4642056374119,0.12363411366835887,0.011982727248661593,13.263559188295424,Bacteria
135.38791454081633,147.27738360969389,97.73854033801021,55.48858416434952,51.47916220105295,71.3411134374266,389.719770980141,0.12623043916859522,0.011700860707439434,13.38685378965505,Bacteria
132.19070870535714,145.88139748086735,96.18315529336735,55.01930358074403,50.883438037440236,67.76117020739643,399.94408632286996,0.12048177185372101,0.011456836234183098,13.39817753954913,Bacteria
142.7116151147959,144.6016222895408,93.46723533163265,60.638942397725025,57.480276783846385,66.76659362325542,394.0721893017297,0.1282562290832543,0.011533120224405823,13.42405616949863,Bacteria
133.21795280612244,143.86997767857142,104.33260921556122,59.23627195343799,51.81438817735087,69.71895940472777,236.86979500320305,0.16558893790857399,0.014400018789415015,12.950554774001874,Bacteria
131.74623325892858,144.96065848214286,97.19672751913265,59.17590508734929,52.49525654664774,70.38855822588592,287.5321909032671,0.1466939246132208,0.01283871983204932,13.17239076233569,Bacteria
127.46468431122449,139.46831154336735,100.7632134885204,50.56481317325346,44.55867903359838,68.73862494884825,253.20361547085204,0.1341658981249599,0.01353091111252229,13.027225540636714,Bacteria
126.90338010204081,136.0027702487245,104.68357382015306,47.40662554393346,42.016850298457605,67.8574143999423,225.36673206278027,0.14563180910824117,0.015071240953853794,12.815621083337586,Bacteria
133.1483378507653,145.72439014668367,106.5815728635204,52.80804928591219,46.39350487030824,70.22922735049694,297.6899223254324,0.13328343482923855,0.01271515108558078,13.180323348354191,Bacteria
126.60198102678571,144.86013233418367,92.4566725127551,56.81750818497293,50.576305317931016,74.18279832873537,412.54842648942974,0.13688458571157924,0.012416410876611775,13.329525305169023,Bacteria
126.3467793367347,137.5432676977041,98.94678730867346,59.040284741927586,50.93018995410253,71.33645761453907,297.1729460281871,0.16522056392846105,0.01382969427668034,12.984745352372943,Bacteria
133.97813695790816,144.95948262117346,107.03974011479592,62.381806452782236,54.872765746611584,74.30920773200836,335.2865350736708,0.1632665671904825,0.0130103898045696,13.208439460082488,Bacteria
116.52638711734694,137.97267617984693,75.75916772959184,61.41481253321934,51.75494381760245,66.28839222920524,302.1742672966046,0.14409547716996685,0.013966515035273545,13.117768729208928,Bacteria
140.04787149234693,145.54914700255102,98.82732780612245,60.87392369897815,59.22305255415592,76.1166005909694,315.6165318705958,0.17969688843869436,0.013648651832949193,13.143104839114399,Bacteria
128.9954161352041,139.4395129145408,92.33181202168367,60.95269481962075,56.063098011610705,76.0493337848385,372.06902626521463,0.17497774291843368,0.013177094548991955,13.18067671327107,Bacteria
127.31710379464286,133.4402702487245,81.91372369260205,55.237559770843916,52.61229960260442,66.44235760690728,334.6558696348495,0.15943662992136826,0.013329800776349963,13.128732506623127,Bacteria
133.74740911989795,138.97345344387756,89.49617346938776,55.93600653988865,52.90957346233885,68.52653868983204,333.245415598975,0.16220287043148518,0.01317656229197573,13.143225632975952,Bacteria
136.86772560586735,139.06895727040816,93.17725605867346,58.07577310730768,54.24880518936833,69.52796978111755,328.4327154067905,0.162541037799418,0.0137435251712796,13.090654355629102,Bacteria
